video_id,author_name,comment_text,clean_text,comment_date,comment_likes,replies,sentiment,topic,topic_probability,umap_x,umap_y
d9U66yU8dYE,@NickDaniel-w4j,Lam votat pe Simeon în primul tur da ăsta nicio dezbatere nu a fost. Turu 2 votez cu Nicușor,Lam votat pe Simeon în primul tur da ăsta nicio dezbatere nu a fost. Turu 2 votez cu Nicușor,2025-05-14 15:36:00+00:00,495.0,66.0,Negative,0.0,0.44364384113864297,0.99492645,2.8822148
d9U66yU8dYE,@MadMoose89,"În primul tur am votat cu Simion, pentru că îl vedeam ca pe o alternativa valida la clasa politică actuala. Vocal și cu tupeu.

Dar după aceste dezbateri în care a venit o singura data, și atunci nepregătit, am să votez Nicușor Dan. Chiar dacă nu e așa vocal, spune lucrurilor pe nume și nu fuge de dialog. Nu vreau să mi-l imaginez pe Simion, având întâlniri cu alți lideri ai lumii și el să nu vină că are laptele pe foc.

Succes Nicușor Dan!","În primul tur am votat cu Simion, pentru că îl vedeam ca pe o alternativa valida la clasa politică actuala. Vocal și cu tupeu. Dar după aceste dezbateri în care a venit o singura data, și atunci nepregătit, am să votez Nicușor Dan. Chiar dacă nu e așa vocal, spune lucrurilor pe nume și nu fuge de dialog. Nu vreau să mi-l imaginez pe Simion, având întâlniri cu alți lideri ai lumii și el să nu vină că are laptele pe foc. Succes Nicușor Dan!",2025-05-14 16:08:59+00:00,492.0,26.0,Negative,-1.0,0.48468194044411234,1.3749774,2.4999297
d9U66yU8dYE,@mirelaviziteu7888,"Acestui domn, Nicușor Dan, după ce va ieși președinte, îi va trebui o săptămână să doarmă, să se odihnească. Pentru domnia sa a fost un extrem de mare efort. Noi apreciem enorm acest efort în toate dezbaterile la care s-a prezentat.
Toată susținerea, gândurile bune și votul nostru se duc către el!
A mai rămas puțin timp, hai că se poate!","Acestui domn, Nicușor Dan, după ce va ieși președinte, îi va trebui o săptămână să doarmă, să se odihnească. Pentru domnia sa a fost un extrem de mare efort. Noi apreciem enorm acest efort în toate dezbaterile la care s-a prezentat. Toată susținerea, gândurile bune și votul nostru se duc către el! A mai rămas puțin timp, hai că se poate!",2025-05-15 09:46:44+00:00,486.0,22.0,Positive,-1.0,0.6166328817126564,1.6789604,2.601889
d9U66yU8dYE,@anissia73,Se vede oboseala pe fata lui. Sper ca romanii sa vada efortul pe care il depune. Felicitari productiei si bravo Nicusor Dan.,Se vede oboseala pe fata lui. Sper ca romanii sa vada efortul pe care il depune. Felicitari productiei si bravo Nicusor Dan.,2025-05-14 16:24:34+00:00,480.0,19.0,Negative,2.0,0.4424145036198601,2.4682972,0.7166545
d9U66yU8dYE,@crowsmoker830,Urmarind toate dezbaterile din ultimele saptamani pot spune cu mana pe inima ca ND va da startul unei noi clase politice de calitate. Succes ND!,Urmarind toate dezbaterile din ultimele saptamani pot spune cu mana pe inima ca ND va da startul unei noi clase politice de calitate. Succes ND!,2025-05-14 17:49:08+00:00,466.0,22.0,Negative,-1.0,0.03698884717822267,0.9748806,2.601366
d9U66yU8dYE,@CataLinaMurariu,"Cât de destins și de distins poate răspunde domnul Nicușor Dan la atâtea întrebări, și cât de în temă se dovedește a fi, chiar și atunci când își asumă că e ceva la care nu e în măsură să răspundă, cel puțin momentan. Putere, domnule viitor președinte! Alții nu pot decât să asculte și să învețe, poate altă dată vor avea o șansă meritată. Acum șansa României sunteți doar dumneavoastră, iar prin exemplu să aducem la putere doar oameni la care decența, inteligența, profesionalismul, răbdarea, inițiativa, asumarea responsabilității, precum și acțiunile meritorii nu sunt noțiuni din universuri paralele. Votul pentru dumneavoastră va fi cel mai meritat din multe ștampile puse pe buletinele de vot în ultimii 36 de ani (și și mai mulți dinainte).
Felicitări și organizatorului acestei întâlniri. Mulțumim.","Cât de destins și de distins poate răspunde domnul Nicușor Dan la atâtea întrebări, și cât de în temă se dovedește a fi, chiar și atunci când își asumă că e ceva la care nu e în măsură să răspundă, cel puțin momentan. Putere, domnule viitor președinte! Alții nu pot decât să asculte și să învețe, poate altă dată vor avea o șansă meritată. Acum șansa României sunteți doar dumneavoastră, iar prin exemplu să aducem la putere doar oameni la care decența, inteligența, profesionalismul, răbdarea, inițiativa, asumarea responsabilității, precum și acțiunile meritorii nu sunt noțiuni din universuri paralele. Votul pentru dumneavoastră va fi cel mai meritat din multe ștampile puse pe buletinele de vot în ultimii 36 de ani (și și mai mulți dinainte). Felicitări și organizatorului acestei întâlniri. Mulțumim.",2025-05-14 17:17:55+00:00,444.0,9.0,Positive,-1.0,0.4362095006717794,1.6822672,0.046514925
d9U66yU8dYE,@Alex-ed6bs,"Nu sunt un fan al politicii, și mă pot considera poate un pic ignorant în legătură cu acest subiect, mai ales că nu mă uit la televizor, dar întâmplarea a făcut să îmi apară acest videoclip la recomandate pe YouTube. Aceasta este prima și singura dezbatere la care m-am uitat, și am fost plăcut surprins. 
În primul tur nu am fost la vot deoarece am simțit că niciun candidat nu are ceea ce îi trebuie pentru a fi președinte. De la ideea de a nu vota pe nimeni sau a vota cel mai mic rău, am ajuns la opinia că domnul Nicușor Dan, chiar dacă nu este perfect, este un om bun, inteligent, echilibrat și moral. Ați mai câștigat un vot.","Nu sunt un fan al politicii, și mă pot considera poate un pic ignorant în legătură cu acest subiect, mai ales că nu mă uit la televizor, dar întâmplarea a făcut să îmi apară acest videoclip la recomandate pe YouTube. Aceasta este prima și singura dezbatere la care m-am uitat, și am fost plăcut surprins. În primul tur nu am fost la vot deoarece am simțit că niciun candidat nu are ceea ce îi trebuie pentru a fi președinte. De la ideea de a nu vota pe nimeni sau a vota cel mai mic rău, am ajuns la opinia că domnul Nicușor Dan, chiar dacă nu este perfect, este un om bun, inteligent, echilibrat și moral. Ați mai câștigat un vot.",2025-05-14 19:57:38+00:00,396.0,27.0,Positive,-1.0,0.3139392515271518,0.88834625,2.5080428
d9U66yU8dYE,@andystroila2547,"Multumim Micutzu pentru aceasta dezbatere! Pe mine unul, nu mai trebuia sa ma convinga, domnul Nicusor Dan. Cu dumnealui am votat si in primul tur.","Multumim Micutzu pentru aceasta dezbatere! Pe mine unul, nu mai trebuia sa ma convinga, domnul Nicusor Dan. Cu dumnealui am votat si in primul tur.",2025-05-14 17:32:14+00:00,372.0,8.0,Positive,-1.0,0.15963805033849496,1.2673452,2.9234657
d9U66yU8dYE,@AdelinManoIache,"Un exemplu de moderație impecabilă. 
MCN'u a reușit să conducă dezbaterea cu o claritate remarcabilă și un echilibru rar întâlnit. Întrebările primite din partea publicului au fost selectate cu discernământ , atingând teme esențiale pentru electorat. Răspunsurile candidaților (adică a candidatului) au fost încurajate să fie clare și la obiect, iar intervenția lui  Micuțu  au menținut ritmul discuției, evitând divagațiile și retorica goală. Un format care a pus în prim-plan substanța, nu spectacolul ( circ și pâine) un exemplu despre cum ar trebui să arate o dezbatere democratică reală","Un exemplu de moderație impecabilă. MCN'u a reușit să conducă dezbaterea cu o claritate remarcabilă și un echilibru rar întâlnit. Întrebările primite din partea publicului au fost selectate cu discernământ , atingând teme esențiale pentru electorat. Răspunsurile candidaților (adică a candidatului) au fost încurajate să fie clare și la obiect, iar intervenția lui Micuțu au menținut ritmul discuției, evitând divagațiile și retorica goală. Un format care a pus în prim-plan substanța, nu spectacolul ( circ și pâine) un exemplu despre cum ar trebui să arate o dezbatere democratică reală",2025-05-14 15:50:43+00:00,350.0,5.0,Positive,0.0,0.391241994269491,1.467595,3.2018132
d9U66yU8dYE,@jamelcristian879,"Felicitari Domnului Nicusor Dan, am pus stampila in primul tur pe dvs, asta o sa fac si duminica pe 18 mai , va urez   succes","Felicitari Domnului Nicusor Dan, am pus stampila in primul tur pe dvs, asta o sa fac si duminica pe 18 mai , va urez succes",2025-05-14 17:28:21+00:00,346.0,2.0,Negative,0.0,0.3025842641783184,3.3214204,2.8942604
d9U66yU8dYE,@DanaNitzoy,"Stau cu mâțele în grădină, în pauza de masă, și ascult un om super inteligent cum se pregătește să devină președintele României. Sunt o româncă fericită!","Stau cu mâțele în grădină, în pauza de masă, și ascult un om super inteligent cum se pregătește să devină președintele României. Sunt o româncă fericită!",2025-05-14 17:39:45+00:00,334.0,20.0,Positive,2.0,0.44250614741855276,2.13684,-0.87603354
d9U66yU8dYE,@Denisprime,"NICUSOR DAN nu are adversar, omul e cu 10 clase peste toata lumea ... Respect si doamne ajuta !","NICUSOR DAN nu are adversar, omul e cu 10 clase peste toata lumea ... Respect si doamne ajuta !",2025-05-14 18:32:10+00:00,327.0,7.0,Positive,0.0,0.8265948120755413,2.5740874,2.6161497
d9U66yU8dYE,@gbam-j7d,"Unul dintre motivele pentru care Nicusor merita votat este fiindca a dat curs tuturor dezbaterilor, chiar daca candidatii lui nu au fost prezenți, prin urmare da dovada de respect si onoare","Unul dintre motivele pentru care Nicusor merita votat este fiindca a dat curs tuturor dezbaterilor, chiar daca candidatii lui nu au fost prezenți, prin urmare da dovada de respect si onoare",2025-05-14 16:07:20+00:00,326.0,14.0,Positive,-1.0,0.16771940563842175,1.1299413,2.876602
d9U66yU8dYE,@AncaCălimăneanu,"Bună aia cu harneala, zisă pe direct. Felicitări pentru podcast! ND are ceva anduranță din câte se vede.","Bună aia cu harneala, zisă pe direct. Felicitări pentru podcast! ND are ceva anduranță din câte se vede.",2025-05-14 15:37:12+00:00,324.0,10.0,Positive,3.0,0.6179743629525941,3.4650087,3.7503195
d9U66yU8dYE,@Younes_J.03,"Va rog sa publicati conversatia cu domnul George Simion, atat mesajele, cat si vocalele, pentru a ne lamuri toti cu ce om neserios ati avut de-a face!","Va rog sa publicati conversatia cu domnul George Simion, atat mesajele, cat si vocalele, pentru a ne lamuri toti cu ce om neserios ati avut de-a face!",2025-05-14 16:22:17+00:00,316.0,8.0,Negative,0.0,0.4826703962629929,-2.6564982,4.7878795
d9U66yU8dYE,@cactory,Eu sunt sofer de tir. Am pus toata increderea in Simion ca poate ma intorc la familia mea inapoi in Romania. Sunt foarte dezamagit de el. Votez Nicusor,Eu sunt sofer de tir. Am pus toata increderea in Simion ca poate ma intorc la familia mea inapoi in Romania. Sunt foarte dezamagit de el. Votez Nicusor,2025-05-14 15:57:38+00:00,312.0,19.0,Negative,-1.0,0.3604008506332317,1.5035127,-1.535965
d9U66yU8dYE,@alupescu,"Super dezbatere, chiar mi-a facut placere sa o ascult. Domnul Nicusor Dan are toata increderea mea.","Super dezbatere, chiar mi-a facut placere sa o ascult. Domnul Nicusor Dan are toata increderea mea.",2025-05-14 17:22:04+00:00,311.0,8.0,Positive,-1.0,0.3528891925809421,1.5655297,2.8601391
d9U66yU8dYE,@nighthope3,Bravo Nicusor Dan ! In sfarsit nu mai am de ales raul cel mai mic! Votez Nicusor Dan!,Bravo Nicusor Dan ! In sfarsit nu mai am de ales raul cel mai mic! Votez Nicusor Dan!,2025-05-14 15:49:44+00:00,300.0,4.0,Negative,0.0,0.5499607241805792,1.6649965,1.915249
d9U66yU8dYE,@22thunderstruck,"Transparență, gândire limpede, onestitate, coerență și echilibru in răspunsurile domnului NICUȘOR DAN - un candidat și un OM care este pe toate fronturile și care încearcă să mulțumească pe toți! Respect MCN! 
(Prima dezbatere politică la care nu m-au luat nervii! )","Transparență, gândire limpede, onestitate, coerență și echilibru in răspunsurile domnului NICUȘOR DAN - un candidat și un OM care este pe toate fronturile și care încearcă să mulțumească pe toți! Respect MCN! (Prima dezbatere politică la care nu m-au luat nervii! )",2025-05-14 22:10:00+00:00,299.0,3.0,Positive,-1.0,0.2242078250380961,1.6936022,2.856556
d9U66yU8dYE,@doinapavel71,"M-am gândit la efortul domnului Nicușor Dan, de a fi oriunde este chemat și la nesimțirea, tupeul, scârba cu care tratează ""domnul"" Simion, aceleași invitații: la Digi nu a fost, la Antena nu știu care, nu a fost, aici nu a venit și cine mai știe pe unde. Asta spune multe despre fiecare în parte, despre dorința fiecăruia de a fi ""președintele tuturor românilor"". 
Succes, domnule Nicușor Dan!","M-am gândit la efortul domnului Nicușor Dan, de a fi oriunde este chemat și la nesimțirea, tupeul, scârba cu care tratează ""domnul"" Simion, aceleași invitații: la Digi nu a fost, la Antena nu știu care, nu a fost, aici nu a venit și cine mai știe pe unde. Asta spune multe despre fiecare în parte, despre dorința fiecăruia de a fi ""președintele tuturor românilor"". Succes, domnule Nicușor Dan!",2025-05-14 18:36:46+00:00,287.0,11.0,Negative,-1.0,0.35435696583415044,1.5968438,0.03352733
d9U66yU8dYE,@agnesbd,Sper ca Nicusor sa castige si sa ne scape de rusinea de a fi condusi de oameni ca Simion!,Sper ca Nicusor sa castige si sa ne scape de rusinea de a fi condusi de oameni ca Simion!,2025-05-14 17:19:03+00:00,276.0,9.0,Negative,-1.0,0.17073065792102,2.2760093,5.046399
d9U66yU8dYE,@geo9292,"Am votat pe altcineva in primul tur, dar acum m-ati convins, am urmarit toate emisiunile si tot, am pus tot in balanta si acest om m-a convins sa merg si in turul 2 la vot. Cred ca el este cel care merita. Respect!😊😊😊","Am votat pe altcineva in primul tur, dar acum m-ati convins, am urmarit toate emisiunile si tot, am pus tot in balanta si acest om m-a convins sa merg si in turul 2 la vot. Cred ca el este cel care merita. Respect!",2025-05-14 22:11:51+00:00,275.0,17.0,Positive,-1.0,0.3139600076444706,0.48435184,2.4693227
d9U66yU8dYE,@CHRIS-ob4hk,"Nu prea comentez pe social media! dar omul acesta Nicusor Dan ,m-a lasat fara cuvinte… cat de intelligent si deschis este!","Nu prea comentez pe social media! dar omul acesta Nicusor Dan ,m-a lasat fara cuvinte… cat de intelligent si deschis este!",2025-05-14 17:51:56+00:00,267.0,7.0,Positive,0.0,0.5167872991754493,3.1007502,2.7241988
d9U66yU8dYE,@miharosu5411,"👏👏👏
Cum putem spune că nu o sa avem un președinte vocal. 
Este prezent la fiecare dezbatere și nu omite nici un răspuns . Felicitări! Nicușor Dan ești un om puternic.",Cum putem spune că nu o sa avem un președinte vocal. Este prezent la fiecare dezbatere și nu omite nici un răspuns . Felicitări! Nicușor Dan ești un om puternic.,2025-05-14 19:49:22+00:00,265.0,18.0,Positive,-1.0,0.23916980738079,1.6889346,2.5897808
d9U66yU8dYE,@luciadorneanu5202,Votam Nicușor Dan!Felicitari pentru inca o dezbatere reusita.,Votam Nicușor Dan!Felicitari pentru inca o dezbatere reusita.,2025-05-14 17:36:09+00:00,253.0,0.0,Positive,-1.0,0.3594372351372336,1.4730102,2.7512143
d9U66yU8dYE,@ankaadami7498,Felicitari lui Nicușor Dan si tuturor jurnalistilor! Apreciez!,Felicitari lui Nicușor Dan si tuturor jurnalistilor! Apreciez!,2025-05-14 15:49:31+00:00,251.0,0.0,Positive,0.0,0.29602902639647,3.2507725,2.9393654
d9U66yU8dYE,@dukasis4041,"Am votat Simion, dar nu pun ștampila pe cineva care găsește scuze să nu vină…mai bine un mut care vine decât unul care e plecat mereu . Noi românii suntem cei mai importanți, nu călătorii și altele","Am votat Simion, dar nu pun ștampila pe cineva care găsește scuze să nu vină…mai bine un mut care vine decât unul care e plecat mereu . Noi românii suntem cei mai importanți, nu călătorii și altele",2025-05-14 15:41:48+00:00,248.0,42.0,Negative,-1.0,0.33824697518753094,1.3881264,-1.0770748
