video_id,author_name,comment_text,clean_text,comment_date,comment_likes,replies,sentiment,topic,topic_probability,umap_x,umap_y
-rZ7h41aRNU,@Radek_8,Stano jak zwykle w punkt.,Stano jak zwykle w punkt.,2025-06-03 08:44:36+00:00,1741.0,8.0,Negative,-1.0,0.5739565129902016,16.399317,6.7891026
-rZ7h41aRNU,@amisuamisu7773,"A ja powiem po sobie i moich znajomych : do oddania glosu na prezydenta elekta przekonal mnie ostatecznie wywiad pana premiera Tuska u pana Rymanowskiego. Czegos takiego, na tak wysokim szczeblu, polska polityka jeszcze nie widziala.","A ja powiem po sobie i moich znajomych : do oddania glosu na prezydenta elekta przekonal mnie ostatecznie wywiad pana premiera Tuska u pana Rymanowskiego. Czegos takiego, na tak wysokim szczeblu, polska polityka jeszcze nie widziala.",2025-06-03 09:54:17+00:00,1687.0,46.0,Positive,0.0,0.6115157713110215,14.026946,12.291885
-rZ7h41aRNU,@scooter19261,"Panie Krzysztofie, pragnę podziękować za ogrom pracy jaki włożył Pan podczas tej kampanii, godziny wywiadów omówień bieżącej sytuacji, za to że odważył się Pan startować na urząd prezydenta i biorąc udział w debatach jednocześnie zadając niewygodne pytania kontrkandydatom, ukłony za pomoc dla Ingasia...Dziękuję również za pracę całemu zespołowi Kanału Zero. Te wybory wygrała Polska🇵🇱","Panie Krzysztofie, pragnę podziękować za ogrom pracy jaki włożył Pan podczas tej kampanii, godziny wywiadów omówień bieżącej sytuacji, za to że odważył się Pan startować na urząd prezydenta i biorąc udział w debatach jednocześnie zadając niewygodne pytania kontrkandydatom, ukłony za pomoc dla Ingasia...Dziękuję również za pracę całemu zespołowi Kanału Zero. Te wybory wygrała Polska",2025-06-03 08:51:30+00:00,1674.0,16.0,Positive,1.0,1.0,12.338753,10.94557
-rZ7h41aRNU,@grajeek91,A hejt na córkę Nawrockiego? Przecież to pokazuje jak wygląda uśmiechnięta Polska która tyle mówi o hejcie i mówie nienawiści. Co na to Owsiak? Dno i patologia,A hejt na córkę Nawrockiego? Przecież to pokazuje jak wygląda uśmiechnięta Polska która tyle mówi o hejcie i mówie nienawiści. Co na to Owsiak? Dno i patologia,2025-06-03 09:21:56+00:00,1270.0,24.0,Negative,0.0,0.7274520595452714,15.592439,12.679439
-rZ7h41aRNU,@beabata8110,"Panie Krzysztofie 
Jako starsza pani ( która mogłaby być Pana matką)
Powiem tak
Jestem z Pana dumna
Jestem dumna z tego, że młody człowiek tak klarownie myśli , że jest tak bystrym obserwatorem i wie co należy robić z mądrością .
Sukces jaki Pan osiągnął - i medialny i finansowy jest tego bezsprzecznym dowodem .

Istotą Pańskiego sukcesu ( pomijając inteligencję ) jest intuicja.
Umie pan korzystać z jej podpowiedzi i doskonale Pan wie , że oszukać może Pana każdy - a intuicja ona nie oszuka Pana nigdy !!

Życzę Panu dalszych sukcesów i wszelakiego dobrobytu","Panie Krzysztofie Jako starsza pani ( która mogłaby być Pana matką) Powiem tak Jestem z Pana dumna Jestem dumna z tego, że młody człowiek tak klarownie myśli , że jest tak bystrym obserwatorem i wie co należy robić z mądrością . Sukces jaki Pan osiągnął - i medialny i finansowy jest tego bezsprzecznym dowodem . Istotą Pańskiego sukcesu ( pomijając inteligencję ) jest intuicja. Umie pan korzystać z jej podpowiedzi i doskonale Pan wie , że oszukać może Pana każdy - a intuicja ona nie oszuka Pana nigdy !! Życzę Panu dalszych sukcesów i wszelakiego dobrobytu",2025-06-03 10:18:42+00:00,1230.0,24.0,Positive,-1.0,0.47730208944987906,14.663809,6.4235325
-rZ7h41aRNU,@marcinjaskolski815,"Skomentujcie proszę hejt jaki wylał się na córkę Nawrockiego. Świetna wesoła dziewczynka a nawet gdyby taka nie była, to żadne małe dziecko nie zasługuje na takie traktowanie!","Skomentujcie proszę hejt jaki wylał się na córkę Nawrockiego. Świetna wesoła dziewczynka a nawet gdyby taka nie była, to żadne małe dziecko nie zasługuje na takie traktowanie!",2025-06-03 09:23:07+00:00,1220.0,32.0,Negative,-1.0,0.06343399219933699,13.145651,10.39339
-rZ7h41aRNU,@margaretxxx8286,"Kasia Nawrocka - córka Prezydenta super wesołe, spontaniczne dziecko 🥰❤️🥰","Kasia Nawrocka - córka Prezydenta super wesołe, spontaniczne dziecko",2025-06-03 10:23:46+00:00,1165.0,24.0,Positive,-1.0,0.29914820159956523,13.17116,10.673188
-rZ7h41aRNU,@przemysawj,"Mam poczucie, że Polska o włos uniknęła jakiejś narodowej katastrofy","Mam poczucie, że Polska o włos uniknęła jakiejś narodowej katastrofy",2025-06-03 09:16:18+00:00,1061.0,21.0,Negative,0.0,0.6004011660535075,15.262187,13.151528
-rZ7h41aRNU,@mariosz7900,Jak dla mnie szok ze PO ma takie poparcie.,Jak dla mnie szok ze PO ma takie poparcie.,2025-06-03 09:37:06+00:00,988.0,53.0,Negative,-1.0,0.24146144032264025,14.323853,7.445565
-rZ7h41aRNU,@DuchPrawdy-c2r,Senyszyn nie jest byłą komunistką. Jest komunistką :),Senyszyn nie jest byłą komunistką. Jest komunistką :),2025-06-03 09:33:29+00:00,983.0,20.0,Negative,-1.0,0.3543610903342045,12.704064,11.309971
-rZ7h41aRNU,@SailorMars859,"Po ostatnim występie pani Senyszyn oskarżającej o seksizm Karola Nawrockiego i mówiąca o tym, że kobiety głosujące na niego są pod butem mężczyzn - moja sympatia do niej gwałtownie spadła.","Po ostatnim występie pani Senyszyn oskarżającej o seksizm Karola Nawrockiego i mówiąca o tym, że kobiety głosujące na niego są pod butem mężczyzn - moja sympatia do niej gwałtownie spadła.",2025-06-03 08:56:03+00:00,960.0,53.0,Negative,-1.0,0.1254128798046639,13.078291,11.934064
-rZ7h41aRNU,@MAKROAPLIKACJE,"Na przestrzeni lat PO zaliczyła bardzo duży zjazd intelektualny. Kiedyś twarzami tej partii byli eksperci i autorytety: Olechowski, Rokita, Saryusz-Wolski. Zyta Gilowska. Teraz PO to: Szczerba, Jachira, Gajewska, Budka, Kołodziejczak, Zembaczyński. To jest zbyt słaba liga jak na tak dużą partię. Taki Braun jest dwa poziomy wyżej pod kątem erudycji i charyzmy. Bosak czy Zajączkowska też są merytorycznie bardzo dobrzy. W PO brakuje wyrazistych ludzi - ciężko się ich słucha i trudno ich polubić. Żyją w swojej bańce, w której wydaje im się, że są elitą, a Polacy to głupi motłoch. Te wybory to w dużej mierze rachunek za pogardę.","Na przestrzeni lat PO zaliczyła bardzo duży zjazd intelektualny. Kiedyś twarzami tej partii byli eksperci i autorytety: Olechowski, Rokita, Saryusz-Wolski. Zyta Gilowska. Teraz PO to: Szczerba, Jachira, Gajewska, Budka, Kołodziejczak, Zembaczyński. To jest zbyt słaba liga jak na tak dużą partię. Taki Braun jest dwa poziomy wyżej pod kątem erudycji i charyzmy. Bosak czy Zajączkowska też są merytorycznie bardzo dobrzy. W PO brakuje wyrazistych ludzi - ciężko się ich słucha i trudno ich polubić. Żyją w swojej bańce, w której wydaje im się, że są elitą, a Polacy to głupi motłoch. Te wybory to w dużej mierze rachunek za pogardę.",2025-06-03 09:10:04+00:00,935.0,59.0,Negative,-1.0,0.05929742590920849,13.816247,12.249776
-rZ7h41aRNU,@krzysztofblack786,"Spełnili Państwo rolę, jaką powinna pełnić telewizja publiczna. To właśnie ona powinna się tym zająć. Mam na myśli fakt, że każdemu kandydatowi dali Państwo 3–4 godziny na swobodną rozmowę, wywiad, wypowiedź. Dzięki Wam mogliśmy naprawdę poznać każdego z nich. Tymczasem w telewizji publicznej kandydaci mieli zaledwie minutę, dwie – może trzy – na wypowiedź w danym temacie. Na przykład na temat służby zdrowia – tylko minuta. I to była cała przestrzeń, jaką im dano. Telewizja publiczna, na którą wszyscy płacimy niemałe pieniądze, nie spełniła swojej roli. Dlatego dziękujemy, że Państwo jesteście. Pozdrawiam serdecznie.","Spełnili Państwo rolę, jaką powinna pełnić telewizja publiczna. To właśnie ona powinna się tym zająć. Mam na myśli fakt, że każdemu kandydatowi dali Państwo 3–4 godziny na swobodną rozmowę, wywiad, wypowiedź. Dzięki Wam mogliśmy naprawdę poznać każdego z nich. Tymczasem w telewizji publicznej kandydaci mieli zaledwie minutę, dwie – może trzy – na wypowiedź w danym temacie. Na przykład na temat służby zdrowia – tylko minuta. I to była cała przestrzeń, jaką im dano. Telewizja publiczna, na którą wszyscy płacimy niemałe pieniądze, nie spełniła swojej roli. Dlatego dziękujemy, że Państwo jesteście. Pozdrawiam serdecznie.",2025-06-03 08:41:07+00:00,746.0,14.0,Positive,-1.0,0.2565163706426297,11.255845,8.5093775
-rZ7h41aRNU,@ZofiaŁukasiak-v8k,Chylę czoła przed trafnością Pana sądów.!!! Ale tumany i tak nie zrozumieją!,Chylę czoła przed trafnością Pana sądów.!!! Ale tumany i tak nie zrozumieją!,2025-06-03 09:24:43+00:00,708.0,8.0,Negative,0.0,0.6132531684066664,12.810524,10.270186
-rZ7h41aRNU,@joannabarcik2190,"Ja się zgadzam
Głosuję na konfe, na 2 turę miałam nie iść.  Te obrzydliwosci które wylali mi na głowę zmotywował mnie.  Poszłam, zagłosowałam na Nawrockiego tylko po to zeby patrzeć jak skomlą i jak się żrą między sobą.","Ja się zgadzam Głosuję na konfe, na 2 turę miałam nie iść. Te obrzydliwosci które wylali mi na głowę zmotywował mnie. Poszłam, zagłosowałam na Nawrockiego tylko po to zeby patrzeć jak skomlą i jak się żrą między sobą.",2025-06-03 16:09:49+00:00,586.0,23.0,Negative,0.0,1.0,11.9200945,12.325652
-rZ7h41aRNU,@adno95,"Pyszni przed porażką, pyszni po porażce. 0 pokory, ale to może i dobrze, przejadą się znowu za 2 lata, a może i szybciej. Ryk z drugiej strony jest niemożliwy. Ubliżają, moralizują, próbują zohydzić. To ta uśmiechnięta, szanująca wszystkich, tolerancyjna Polska. A my, proletariat, odroczyliśmy być może na jakiś czas widmo eurokomuny i wszystkiego co z nią związane, tj. pakt migracyjny, ingerencję WP na Ukrainie, euro, cenzura i oby zielony ład. Boże, miej Polskę w swej opiece!","Pyszni przed porażką, pyszni po porażce. 0 pokory, ale to może i dobrze, przejadą się znowu za 2 lata, a może i szybciej. Ryk z drugiej strony jest niemożliwy. Ubliżają, moralizują, próbują zohydzić. To ta uśmiechnięta, szanująca wszystkich, tolerancyjna Polska. A my, proletariat, odroczyliśmy być może na jakiś czas widmo eurokomuny i wszystkiego co z nią związane, tj. pakt migracyjny, ingerencję WP na Ukrainie, euro, cenzura i oby zielony ład. Boże, miej Polskę w swej opiece!",2025-06-03 08:41:34+00:00,579.0,14.0,Negative,-1.0,0.04534626305658305,14.666911,14.049523
-rZ7h41aRNU,@hipolitcacek9832,Mnie przekonał Tusk tym wywiadem i poszedłem zagłosować na Karola;),Mnie przekonał Tusk tym wywiadem i poszedłem zagłosować na Karola;),2025-06-03 09:45:30+00:00,572.0,2.0,Positive,0.0,0.7962433660623817,13.588697,11.935983
-rZ7h41aRNU,@Paweł_215,Całe PO pracowało aby rafał nie wygrał,Całe PO pracowało aby rafał nie wygrał,2025-06-03 08:35:00+00:00,563.0,6.0,Negative,0.0,0.5653211926927578,14.622371,8.850173
-rZ7h41aRNU,@perfumowyorientexpress5975,Przegrał narcyz - to nie obelga - to nieuleczalna przypadłość .,Przegrał narcyz - to nie obelga - to nieuleczalna przypadłość .,2025-06-03 08:44:26+00:00,500.0,10.0,Negative,-1.0,0.2667314155200546,13.863408,9.704282
-rZ7h41aRNU,@kingainda,"Dzięki Stano, dzięki takim ludziom jak Ty ludzie w końcu zaczęli się interesować polityką. Dzięki takim kanałom jak ten mamy rzetelnie informacje. Oby tak dalej!","Dzięki Stano, dzięki takim ludziom jak Ty ludzie w końcu zaczęli się interesować polityką. Dzięki takim kanałom jak ten mamy rzetelnie informacje. Oby tak dalej!",2025-06-03 19:26:54+00:00,489.0,6.0,Positive,0.0,0.573159382542086,11.7156315,10.942393
-rZ7h41aRNU,@giliathandtio,"Co do mediów i polityki. Mam 43 lata. Chciałbym kiedyś obudzić się i zobaczyć Polskę bez tego sztucznego podziału postmagdalenkowego. Chciałbym, żeby prawicę reprezentowała Konfederacja. Chciałbym, żeby lewicę reprezentowało Razem z Matysiak i Zandbergiem na czele. Chciałbym, żeby dziennikarze brali przykład z pana Rymanowskiego i pana Stanowskiego. Chciałbym, żeby rozmowy pomiędzy politykami lewicy i prawicy wyglądały tak, jak wczoraj na kanale pana Rymanowskiego. Chciałbym, żeby duopol Popisu odszedł w polityczny niebyt, a Polska zaczęła być rządzona, a nie zarządzana. Chciałbym, żeby ludzie zaczęli ze sobą rozmawiać, a nie gardzić sobą nawzajem. Wyborca Konfederacji, fan pomysłu pojednania ponad podziałami dla strategicznych projektów dla Polski, jak tak dla CPK. Pozdrawiam Kanał Zero, zrobiliście świetną robotę, pokazując wybory od kuchni.","Co do mediów i polityki. Mam 43 lata. Chciałbym kiedyś obudzić się i zobaczyć Polskę bez tego sztucznego podziału postmagdalenkowego. Chciałbym, żeby prawicę reprezentowała Konfederacja. Chciałbym, żeby lewicę reprezentowało Razem z Matysiak i Zandbergiem na czele. Chciałbym, żeby dziennikarze brali przykład z pana Rymanowskiego i pana Stanowskiego. Chciałbym, żeby rozmowy pomiędzy politykami lewicy i prawicy wyglądały tak, jak wczoraj na kanale pana Rymanowskiego. Chciałbym, żeby duopol Popisu odszedł w polityczny niebyt, a Polska zaczęła być rządzona, a nie zarządzana. Chciałbym, żeby ludzie zaczęli ze sobą rozmawiać, a nie gardzić sobą nawzajem. Wyborca Konfederacji, fan pomysłu pojednania ponad podziałami dla strategicznych projektów dla Polski, jak tak dla CPK. Pozdrawiam Kanał Zero, zrobiliście świetną robotę, pokazując wybory od kuchni.",2025-06-03 08:56:25+00:00,483.0,15.0,Neutral,-1.0,0.06570567928644787,14.415456,12.464469
-rZ7h41aRNU,@maciekmolik2953,"TVP powinna pilnować bezstronności . Braun zebrał 100 tys podpisów . Zero minut , zero sekund . Czy jego wyborcy są gorsi od tęczowego Rafała ?","TVP powinna pilnować bezstronności . Braun zebrał 100 tys podpisów . Zero minut , zero sekund . Czy jego wyborcy są gorsi od tęczowego Rafała ?",2025-06-03 08:55:56+00:00,470.0,8.0,Negative,0.0,0.17192529126693415,9.527379,12.499951
-rZ7h41aRNU,@Mmatestcom,Dzięki Kanałowi Zero taka frekwencja wyborów. Największy sukces tego wydarzenia 🇵🇱,Dzięki Kanałowi Zero taka frekwencja wyborów. Największy sukces tego wydarzenia,2025-06-03 10:24:07+00:00,458.0,9.0,Positive,-1.0,0.08380282244279291,10.428129,9.169532
-rZ7h41aRNU,@zygmuntmalarz2504,Trzeba przyznać że Pan Krzysztof jest obecnie w szczytowej formie intelektualnej. Mega konkretny komentarz dzisiaj zresztą jak zawsze. Dziękuję i pozdrawiam.,Trzeba przyznać że Pan Krzysztof jest obecnie w szczytowej formie intelektualnej. Mega konkretny komentarz dzisiaj zresztą jak zawsze. Dziękuję i pozdrawiam.,2025-06-03 10:37:32+00:00,453.0,4.0,Positive,-1.0,0.41046727267640437,14.47148,6.0219083
-rZ7h41aRNU,@michalisiecki1869,To mój chyba pierwszy komentarz w życiu na jakiejkolwiek stronie... tak fantastyczną robotę robisz Panie Stanowski że musiałem pochwalić :),To mój chyba pierwszy komentarz w życiu na jakiejkolwiek stronie... tak fantastyczną robotę robisz Panie Stanowski że musiałem pochwalić :),2025-06-03 14:06:24+00:00,424.0,0.0,Positive,0.0,0.789831716318554,16.025425,10.382372
-rZ7h41aRNU,@Anna-um6mw,"Kandydat na prezydenta który mówi że będzie łączył a nie wpuszcza na konferencje prasowe dziennikarzy, wybiera sobie z kim będzie rozmawiał a do tego opowiada kocopoły .Ma na twarzy pogardę dla ludzi i bardzo ich nie lubi","Kandydat na prezydenta który mówi że będzie łączył a nie wpuszcza na konferencje prasowe dziennikarzy, wybiera sobie z kim będzie rozmawiał a do tego opowiada kocopoły .Ma na twarzy pogardę dla ludzi i bardzo ich nie lubi",2025-06-03 08:50:46+00:00,409.0,7.0,Negative,-1.0,0.39292517806570787,12.180789,12.982626
-rZ7h41aRNU,@indianakingston528,"JEDNAK co by tu nie powiedzieć, spełniło się hasło wyborcze Rafała: ""Wygra cała Polska"" - no i o 21:00 wygrała jedna połowa, a o 23:00 (i ostatecznie) druga połowa Polaków :D I każdy cieszył się ze zwycięstwa, choćby przez chwilę ;)","JEDNAK co by tu nie powiedzieć, spełniło się hasło wyborcze Rafała: ""Wygra cała Polska"" - no i o 21:00 wygrała jedna połowa, a o 23:00 (i ostatecznie) druga połowa Polaków :D I każdy cieszył się ze zwycięstwa, choćby przez chwilę ;)",2025-06-03 09:04:42+00:00,399.0,6.0,Positive,-1.0,0.05820708651449476,15.329982,12.077514
-rZ7h41aRNU,@allan1728,"Przykre jest to że największym problemem Polski jest sprzedajna klasa dziennikarska... Na szczęście dzięki Kanałowi Zero mamy wreszcie media w miarę obiektywne, zwracające uwagę na prawdziwe problemy.","Przykre jest to że największym problemem Polski jest sprzedajna klasa dziennikarska... Na szczęście dzięki Kanałowi Zero mamy wreszcie media w miarę obiektywne, zwracające uwagę na prawdziwe problemy.",2025-06-03 08:40:39+00:00,382.0,24.0,Negative,-1.0,0.1109684878220225,11.254556,8.888457
-rZ7h41aRNU,@bartoszrechnio5919,Ależ UCZTA totalne Gruzowanie Platformy Obywatelskiej brawo!!,Ależ UCZTA totalne Gruzowanie Platformy Obywatelskiej brawo!!,2025-06-03 16:06:31+00:00,370.0,4.0,Negative,-1.0,0.45254756279213454,14.895679,7.285783
-rZ7h41aRNU,@DK-ov6qg,Dzięki Stano za Twój wkład w te wybory !,Dzięki Stano za Twój wkład w te wybory !,2025-06-03 08:33:04+00:00,360.0,4.0,Positive,1.0,1.0,11.978174,10.760792
-rZ7h41aRNU,@paweu5179,"Wróciłem właśnie z kilkudniowego wyjazdu do Londynu i szczerze mówiąc przykro patrzy się na ulice tak pięknego europejskiego miasta. Na każdym kroku muzułmanie, czarnoskórzy czy islamskie ośrodki miedzy blokami. Nawet nie chodzi o popularne miejsca jak Big Ben czy Buckingham Palace bo tam oczywiste jest, że natrafimy na mase turystów różnych narodowości ale spacerując po mało popularnych miejscach lub osiedlach rzadkością jest zobaczyć rodowitych Brytyjczyków albo chociażby usłyszeć język angielski. Jako Polak nie wyobrażam sobie takiej sytuacji w Polsce. To się w pale nie mieści.","Wróciłem właśnie z kilkudniowego wyjazdu do Londynu i szczerze mówiąc przykro patrzy się na ulice tak pięknego europejskiego miasta. Na każdym kroku muzułmanie, czarnoskórzy czy islamskie ośrodki miedzy blokami. Nawet nie chodzi o popularne miejsca jak Big Ben czy Buckingham Palace bo tam oczywiste jest, że natrafimy na mase turystów różnych narodowości ale spacerując po mało popularnych miejscach lub osiedlach rzadkością jest zobaczyć rodowitych Brytyjczyków albo chociażby usłyszeć język angielski. Jako Polak nie wyobrażam sobie takiej sytuacji w Polsce. To się w pale nie mieści.",2025-06-03 10:50:08+00:00,336.0,13.0,Negative,-1.0,0.05539931190517908,15.839222,13.264439
-rZ7h41aRNU,@andrzejdrewniak1931,"Wiek mój 73 lata. Stano, jesteś mądrym i pracowitym z jajami facetem. Pozdrawiam serdecznie","Wiek mój 73 lata. Stano, jesteś mądrym i pracowitym z jajami facetem. Pozdrawiam serdecznie",2025-06-03 10:27:11+00:00,327.0,2.0,Positive,-1.0,0.47783584796273537,14.645496,7.1681843
-rZ7h41aRNU,@KateWalker123,"Polacy nie głosowali przeciwko Rafałowi Trzaskowskiemu a przeciwko całej koalicji. Niestety ich problemem jest to, że skupiają się na problemach mniejszości a nie większości. Sami są sobie winni.","Polacy nie głosowali przeciwko Rafałowi Trzaskowskiemu a przeciwko całej koalicji. Niestety ich problemem jest to, że skupiają się na problemach mniejszości a nie większości. Sami są sobie winni.",2025-06-03 08:36:05+00:00,314.0,11.0,Negative,0.0,0.6275842897879167,14.188298,12.877469
-rZ7h41aRNU,@tomek-hg9kg,Wielkie brawa dla Pana Stanowskiego za ogromny wpływ jaki miał w procesie uświadamiania Polaków w trakcie tych wyborów. Wielki szacunek,Wielkie brawa dla Pana Stanowskiego za ogromny wpływ jaki miał w procesie uświadamiania Polaków w trakcie tych wyborów. Wielki szacunek,2025-06-03 10:48:28+00:00,301.0,11.0,Positive,0.0,0.6519480706970019,15.86881,10.625119
-rZ7h41aRNU,@Sylwia-gi3qz,"Platforma od zawsze kojarzy mi się z pogardą dla ludzi. Cieszę się, że naród przejrzał na oczy, a Kanał Zero weryfikuje ich pogardliwe “cóż szkodzi obiecać”. Pan Bóg się nad nami zmiłował🙏🇵🇱","Platforma od zawsze kojarzy mi się z pogardą dla ludzi. Cieszę się, że naród przejrzał na oczy, a Kanał Zero weryfikuje ich pogardliwe “cóż szkodzi obiecać”. Pan Bóg się nad nami zmiłował",2025-06-03 18:50:46+00:00,287.0,9.0,Negative,-1.0,0.05282335011153565,11.0188,9.302841
-rZ7h41aRNU,@muziszen,"Z 43 lat mojego warszawskiego życia, aż 20 lat czekałem na tę chwilę! Dziękuję Krzysztofie! A reszcie elity miejskiej proponuje się otrząsnąć i zdjąć surdut! Panie i Panowie z całej Polski, orzeł wylądował, wracamy na tory gdzie Polska jest ważna a kultura i tradycja to element spajający i gwarantujący wspólny  zrównoważony rozwój dla każdego kto kocha ten kraj i ma szacunek do jego historii i wszystkich bez względu na pochodzenie którzy również chcą tu żyć ale i szanować jego dorobek i pozytywny wpływ dla świata 😁😁😁😁😁😁😁😁. TU JEST POLSKA !!!!! 😁😁😁😁😁😁","Z 43 lat mojego warszawskiego życia, aż 20 lat czekałem na tę chwilę! Dziękuję Krzysztofie! A reszcie elity miejskiej proponuje się otrząsnąć i zdjąć surdut! Panie i Panowie z całej Polski, orzeł wylądował, wracamy na tory gdzie Polska jest ważna a kultura i tradycja to element spajający i gwarantujący wspólny zrównoważony rozwój dla każdego kto kocha ten kraj i ma szacunek do jego historii i wszystkich bez względu na pochodzenie którzy również chcą tu żyć ale i szanować jego dorobek i pozytywny wpływ dla świata . TU JEST POLSKA !!!!!",2025-06-03 12:17:42+00:00,284.0,4.0,Positive,0.0,1.0,15.712128,12.800346
-rZ7h41aRNU,@kasialubuniecka8590,DZIĘKUJEMY KRZYSZTOF I KANAL ZERO! ZA TRANSPARENTNOSC!,DZIĘKUJEMY KRZYSZTOF I KANAL ZERO! ZA TRANSPARENTNOSC!,2025-06-03 08:36:08+00:00,275.0,1.0,Positive,-1.0,0.3853110513879905,14.435672,5.7880073
-rZ7h41aRNU,@Bartekantykomunista,W duzej mierze dzieki kanalowi Zero mlodziez sie ocknela.,W duzej mierze dzieki kanalowi Zero mlodziez sie ocknela.,2025-06-03 08:35:03+00:00,260.0,6.0,Negative,4.0,0.7797149961315358,10.096036,8.747365
